timestamp,mode,face_detected,landmark_count,face_width_px,face_height_px,roi_width_px,roi_height_px,fps
2026-08-14 16:25:29,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:29,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:29,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:29,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:29,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:29,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:29,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,9.91
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:30,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:31,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:32,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,10.15
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:33,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,9.83
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:34,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,10.2
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:35,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,9.92
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:36,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,10.09
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:37,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,9.88
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:38,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,10.16
2026-08-14 16:25:39,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:40,ROI_RESIZED,0,0,0,0,448,309,9.97
2026-08-14 16:25:41,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:41,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:41,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:41,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:41,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:41,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:41,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:25:41,ROI_RESIZED,0,0,0,0,448,309,10.11
2026-08-14 16:26:39,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:39,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:39,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,0.36
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:40,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,10.0
2026-08-14 16:26:41,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:42,ROI_RESIZED,0,0,0,0,969,311,9.94
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:43,ROI_RESIZED,0,0,0,0,969,311,10.15
2026-08-14 16:26:44,ROI_RESIZED,0,0,0,0,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,0,0,0,0,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,0,0,0,0,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,0,0,0,0,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,0,0,0,0,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,1,478,272,175,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,1,478,288,177,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,0,0,0,0,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,0,0,0,0,969,311,9.96
2026-08-14 16:26:44,ROI_RESIZED,0,0,0,0,969,311,9.96
2026-08-14 16:26:45,ROI_RESIZED,1,478,302,180,969,311,9.96
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,1,478,384,179,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:45,ROI_RESIZED,0,0,0,0,969,311,10.08
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:46,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,9.86
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:47,ROI_RESIZED,1,478,232,152,969,311,10.16
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:47,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:48,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:48,ROI_RESIZED,0,0,0,0,969,311,10.16
2026-08-14 16:26:48,ROI_RESIZED,0,0,0,0,969,311,9.97
2026-08-14 16:26:48,ROI_RESIZED,0,0,0,0,969,311,9.97
2026-08-14 16:26:48,ROI_RESIZED,0,0,0,0,969,311,9.97
2026-08-14 16:26:48,ROI_RESIZED,1,478,231,155,969,311,9.97
2026-08-14 16:26:48,ROI_RESIZED,1,478,247,154,969,311,9.97
2026-08-14 16:26:48,ROI_RESIZED,0,0,0,0,969,311,9.97
2026-08-14 16:26:48,ROI_RESIZED,1,478,244,151,969,311,9.97
2026-08-14 16:26:48,ROI_RESIZED,1,478,242,152,969,311,9.97
2026-08-14 16:26:49,ROI_RESIZED,1,478,255,152,969,311,9.97
2026-08-14 16:26:49,ROI_RESIZED,1,478,244,145,969,311,9.97
2026-08-14 16:26:49,ROI_RESIZED,1,478,234,133,969,311,9.97
2026-08-14 16:26:49,ROI_RESIZED,0,0,0,0,969,311,10.1
2026-08-14 16:26:49,ROI_RESIZED,1,478,246,145,969,311,10.1
2026-08-14 16:26:49,ROI_RESIZED,1,478,253,148,969,311,10.1
2026-08-14 16:26:49,ROI_RESIZED,1,478,257,149,969,311,10.1
2026-08-14 16:26:49,ROI_RESIZED,1,478,250,149,969,311,10.1
2026-08-14 16:26:49,ROI_RESIZED,0,0,0,0,969,311,10.1
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,10.1
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,10.1
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,10.1
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,10.1
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:50,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:50,ROI_RESIZED,1,478,252,140,969,311,9.92
2026-08-14 16:26:51,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:51,ROI_RESIZED,1,478,255,144,969,311,9.92
2026-08-14 16:26:51,ROI_RESIZED,1,478,244,145,969,311,9.92
2026-08-14 16:26:51,ROI_RESIZED,1,478,235,147,969,311,9.92
2026-08-14 16:26:51,ROI_RESIZED,1,478,238,149,969,311,10.11
2026-08-14 16:26:51,ROI_RESIZED,1,478,214,142,969,311,10.11
2026-08-14 16:26:51,ROI_RESIZED,0,0,0,0,969,311,10.11
2026-08-14 16:26:51,ROI_RESIZED,0,0,0,0,969,311,10.11
2026-08-14 16:26:51,ROI_RESIZED,1,478,317,176,969,311,10.11
2026-08-14 16:26:51,ROI_RESIZED,0,0,0,0,969,311,10.11
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,10.11
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,10.11
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,10.11
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,10.11
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:52,ROI_RESIZED,1,478,236,179,969,311,9.92
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:52,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:53,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:53,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:53,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:53,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:53,ROI_RESIZED,1,478,241,183,969,311,9.92
2026-08-14 16:26:53,ROI_RESIZED,1,478,247,189,969,311,10.07
2026-08-14 16:26:53,ROI_RESIZED,1,478,250,201,969,311,10.07
2026-08-14 16:26:53,ROI_RESIZED,1,478,257,202,969,311,10.07
2026-08-14 16:26:53,ROI_RESIZED,1,478,262,214,969,311,10.07
2026-08-14 16:26:53,ROI_RESIZED,1,478,266,209,969,311,10.07
2026-08-14 16:26:54,ROI_RESIZED,1,478,248,195,969,311,10.07
2026-08-14 16:26:54,ROI_RESIZED,1,478,245,200,969,311,10.07
2026-08-14 16:26:54,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:54,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:54,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:54,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:54,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:54,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:54,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:54,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,9.95
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:55,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:56,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:56,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:56,ROI_RESIZED,1,478,228,169,969,311,10.07
2026-08-14 16:26:56,ROI_RESIZED,1,478,246,177,969,311,10.07
2026-08-14 16:26:56,ROI_RESIZED,1,478,243,184,969,311,10.07
2026-08-14 16:26:56,ROI_RESIZED,1,478,261,199,969,311,10.07
2026-08-14 16:26:56,ROI_RESIZED,0,0,0,0,969,311,10.07
2026-08-14 16:26:56,ROI_RESIZED,1,478,253,193,969,311,10.01
2026-08-14 16:26:56,ROI_RESIZED,1,478,258,203,969,311,10.01
2026-08-14 16:26:56,ROI_RESIZED,0,0,0,0,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,0,0,0,0,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,0,0,0,0,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,1,478,265,189,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,1,478,262,204,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,1,478,264,213,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,1,478,263,218,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,1,478,271,220,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,1,478,265,219,969,311,10.01
2026-08-14 16:26:57,ROI_RESIZED,1,478,268,211,969,311,10.12
2026-08-14 16:26:57,ROI_RESIZED,1,478,265,218,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,1,478,267,217,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,0,0,0,0,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,1,478,249,164,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,1,478,236,177,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,1,478,230,189,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,1,478,261,207,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,1,478,257,213,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,1,478,259,225,969,311,10.12
2026-08-14 16:26:58,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:58,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:59,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:59,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:59,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:59,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:59,ROI_RESIZED,0,0,0,0,969,311,9.92
2026-08-14 16:26:59,ROI_RESIZED,1,478,292,210,969,311,9.92
